shopTitle,price,title,auction,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
鸿茂数码店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品 全网通5G 双卡双待手机,item.taobao.com/item.htm?id=765692186598&ns=1&abbucket=15#detail,765692186598,2400,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
鑫联数码企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全新原封支持移动联通电信全网通5G手机,item.taobao.com/item.htm?id=768947998057&ns=1&abbucket=15#detail,768947998057,0,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
德兴数码通讯,3409.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通5G苹果<span class=H>15</span>全新正品手机分期6.1英寸,item.taobao.com/item.htm?id=754430336412&ns=1&abbucket=15#detail,754430336412,60,广西 南宁,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
易惠购数码企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全新原封支持移动联通电信全网通5G手机,item.taobao.com/item.htm?id=753372000242&ns=1&abbucket=15#detail,753372000242,12000,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
酷感数码通讯,4759.0,新款直降Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>国行旗舰正品<span class=H>iPhone</span><span class=H>15</span>手机,item.taobao.com/item.htm?id=739325357774&ns=1&abbucket=15#detail,739325357774,168,重庆,1,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
星耀数码通讯,4708.0,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>旗舰手机5G官方国行原封正品手机双卡,item.taobao.com/item.htm?id=738916298197&ns=1&abbucket=15#detail,738916298197,24,北京,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
百越数码手机店,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>原装正品国行苹果未拆封未激活,item.taobao.com/item.htm?id=742737875594&ns=1&abbucket=15#detail,742737875594,0,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,27,,1,4800
华融数码,5650.0,Apple  <span class=H>iPhone</span>  <span class=H>15</span> 256G 粉色 支持移动联通电信5G 双卡双待手机,item.taobao.com/item.htm?id=753840903461&ns=1&abbucket=15#detail,753840903461,0,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
汇电科技,5399.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品5G手机全新原装正品全网通国行,item.taobao.com/item.htm?id=768875556269&ns=1&abbucket=15#detail,768875556269,120,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
情义数码,3380.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 6.1寸屏幕全新原装正品全网通国行5G手机,item.taobao.com/item.htm?id=749630561236&ns=1&abbucket=15#detail,749630561236,24,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,18,,1,4800
姜峰手机,4699.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=741801130916&ns=1&abbucket=15#detail,741801130916,60,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
成都长庚通讯,4789.0,苹果<span class=H>15</span>现货闪送分期付款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行原封正品5G手机,item.taobao.com/item.htm?id=739653894802&ns=1&abbucket=15#detail,739653894802,36,四川 成都,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
成都腾飞数码批发零售部,5300.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 国行正品 全新机 成都实体 苹果手机,item.taobao.com/item.htm?id=752510780292&ns=1&abbucket=15#detail,752510780292,12,四川 成都,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
年月数码,5449.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果手机 智能手机 2023款 苹果<span class=H>15</span>,item.taobao.com/item.htm?id=741185211513&ns=1&abbucket=15#detail,741185211513,2400,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
晟尚数码,3271.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全新国行三网5G<span class=H>iphone</span><span class=H>15</span>美卡贴机2023最新款,item.taobao.com/item.htm?id=741676960920&ns=1&abbucket=15#detail,741676960920,168,广东 深圳,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
小俊数码 十年老店 服务赢得信赖,4780.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果手机 6.1寸手机IP<span class=H>15</span> 正品国行,item.taobao.com/item.htm?id=739371841178&ns=1&abbucket=15#detail,739371841178,12,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
番茄数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=767915966218&ns=1&abbucket=15#detail,767915966218,2400,河北 邯郸,1,0,1,0,0,A16 仿生芯片,4800,27,,1,4800
iPhone臻选,5158.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus官方国行原装正品全网通双卡5G手机林,item.taobao.com/item.htm?id=771715253959&ns=1&abbucket=15#detail,771715253959,24,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
小朵数码店,4520.0,2023款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品苹果<span class=H>15</span>plus旗舰5G手机,item.taobao.com/item.htm?id=745254310733&ns=1&abbucket=15#detail,745254310733,72,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
成都IT店,5409.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 5G新品国行正品官方旗舰手机,item.taobao.com/item.htm?id=739416101874&ns=1&abbucket=15#detail,739416101874,60,四川 成都,0,0,1,0,0,A16 仿生芯片,4800,30,,1,4800
龘鑫手机优选商城,4799.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机全网通5G原装国行正品,item.taobao.com/item.htm?id=772644251470&ns=1&abbucket=15#detail,772644251470,9600,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
厦门随心数码,4720.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果<span class=H>15</span>Plus 5G全新国行手机厦门现货可分期,item.taobao.com/item.htm?id=740164504139&ns=1&abbucket=15#detail,740164504139,84,福建 厦门,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
众逸数码,4799.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,item.taobao.com/item.htm?id=740762215242&ns=1&abbucket=15#detail,740762215242,1200,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
龙华digi,5779.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus  全网通5G 苹果手机 全新未激活,item.taobao.com/item.htm?id=771044714828&ns=1&abbucket=15#detail,771044714828,144,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
武汉二萌搞机数码,4820.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 官方正品 5G 苹果手机 国行全网通2023新品,item.taobao.com/item.htm?id=741048734841&ns=1&abbucket=15#detail,741048734841,48,湖北 武汉,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
鑫辰通讯数码科技,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=760585320930&ns=1&abbucket=15#detail,760585320930,12000,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
耀壹数码通讯,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=764604015055&ns=1&abbucket=15#detail,764604015055,24000,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,65,,1,4800
仙童数码,4799.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,item.taobao.com/item.htm?id=772397879108&ns=1&abbucket=15#detail,772397879108,12000,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
汇航手机数码店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>  支持移动联通电信5G 双卡双待手机,item.taobao.com/item.htm?id=760221686791&ns=1&abbucket=15#detail,760221686791,3600,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
第e酷数码,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品全新未拆封未激活苹果手机,item.taobao.com/item.htm?id=762735442722&ns=1&abbucket=15#detail,762735442722,4800,浙江 杭州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
昊天通讯数码,3329.0,2023Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 原封国行正品 新款苹果<span class=H>15</span>全网通5G手机,item.taobao.com/item.htm?id=739836867868&ns=1&abbucket=15#detail,739836867868,48,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
信圆手机数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 手机,item.taobao.com/item.htm?id=763306048599&ns=1&abbucket=15#detail,763306048599,8400,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
炀炬数码的小店,5999.0,国行正品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=763008922633&ns=1&abbucket=15#detail,763008922633,2400,河北 石家庄,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
CC数码手机,4685.0,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>官方正品国行5G手机旗舰机灵动岛A16芯,item.taobao.com/item.htm?id=739029071765&ns=1&abbucket=15#detail,739029071765,12,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
泽凯数码通讯,4699.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品5G手机全新原装正品全网通国行,item.taobao.com/item.htm?id=755152314682&ns=1&abbucket=15#detail,755152314682,24,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
麦克猫腾讯员工创业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 官方正品 5G 苹果手机 国行全网通2023新品,item.taobao.com/item.htm?id=753944247473&ns=1&abbucket=15#detail,753944247473,24,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
信圆手机数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 手机,item.taobao.com/item.htm?id=759178363268&ns=1&abbucket=15#detail,759178363268,12000,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
尚品优选手机数码商城,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 手机,item.taobao.com/item.htm?id=764419591418&ns=1&abbucket=15#detail,764419591418,1008,北京,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
恩载数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=769959715582&ns=1&abbucket=15#detail,769959715582,2400,河南 郑州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
年月数码,5449.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机全网通5g双卡国行正品苹果手机 双卡,item.taobao.com/item.htm?id=741054242175&ns=1&abbucket=15#detail,741054242175,4800,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
国鑫通数码,4537.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品手机全网通 国行正品 苹果<span class=H>15</span> Plus双卡,item.taobao.com/item.htm?id=770650424104&ns=1&abbucket=15#detail,770650424104,0,广东 深圳,1,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
中国移动泛全联盟手机企业店,4849.0,【国行全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机全新原装正品,item.taobao.com/item.htm?id=766947102240&ns=1&abbucket=15#detail,766947102240,24000,浙江 杭州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
淘宝珍库3C数码馆,9093.0,【现货速发】Apple/苹果 <span class=H>iPhone</span><span class=H>15</span> Plus 苹果手机 通体经久耐用5G,item.taobao.com/item.htm?id=742721969957&ns=1&abbucket=15#detail,742721969957,0,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
精典数码企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G 双卡双待手机,item.taobao.com/item.htm?id=760597048036&ns=1&abbucket=15#detail,760597048036,336,上海,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
灵兴数码企业店,4749.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>旗舰国行原封现货苹果<span class=H>15</span>现货发售,item.taobao.com/item.htm?id=739169009124&ns=1&abbucket=15#detail,739169009124,48,四川 成都,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
年月数码,6499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,item.taobao.com/item.htm?id=750377928183&ns=1&abbucket=15#detail,750377928183,816,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
龙华digi,5079.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 移动联通电信5G手机 苹果手机 全新未激活,item.taobao.com/item.htm?id=764058006878&ns=1&abbucket=15#detail,764058006878,432,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800,27,,1,4800
爱球数码手机店,4349.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>plus <span class=H>15</span>promax国行手机全国联保,item.taobao.com/item.htm?id=740347659893&ns=1&abbucket=15#detail,740347659893,48,广东 深圳,1,0,1,1,0,A16 仿生芯片,4800,20,,1,4800
东方智选数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=758564819897&ns=1&abbucket=15#detail,758564819897,0,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
不二优选手机商城,5999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,item.taobao.com/item.htm?id=765575960250&ns=1&abbucket=15#detail,765575960250,12000,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
广东移动手机零售店,4849.0,【全国联保 顺丰包邮】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 拍照摄像全网通手机,item.taobao.com/item.htm?id=752022013882&ns=1&abbucket=15#detail,752022013882,612,广东 广州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
七分钟数码,4935.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果国行正品5G苹果<span class=H>15</span>全网通2023新款顺丰,item.taobao.com/item.htm?id=771242595700&ns=1&abbucket=15#detail,771242595700,12000,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
派派数码丶,4498.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行官方正品新款苹果<span class=H>15</span>手机已激活<span class=H>iphone</span><span class=H>15</span>,item.taobao.com/item.htm?id=753776906028&ns=1&abbucket=15#detail,753776906028,24,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
京天数码通讯店,6999.0,【爆款】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus  全网通5G新款手机,item.taobao.com/item.htm?id=742698060024&ns=1&abbucket=15#detail,742698060024,0,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
iPhone前程数码商城,4550.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全新国行正品未拆封双卡5G<span class=H>15</span>plus<span class=H>15</span>promax,item.taobao.com/item.htm?id=774273237088&ns=1&abbucket=15#detail,774273237088,48,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
淘好物频道,6299.0,【现货速发】Apple/苹果 <span class=H>iPhone</span><span class=H>15</span> Plus 苹果手机 通体经久耐用5G,item.taobao.com/item.htm?id=742931083440&ns=1&abbucket=15#detail,742931083440,0,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
淘宝珍库3C数码馆,7945.0,【现货速发】Apple/苹果 <span class=H>iPhone</span><span class=H>15</span> 超视网膜全网通 智能手机,item.taobao.com/item.htm?id=742921743524&ns=1&abbucket=15#detail,742921743524,36,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
小七数码小店,5200.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,item.taobao.com/item.htm?id=755602439196&ns=1&abbucket=15#detail,755602439196,0,江西 南昌,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
耀鹏数码通讯,6499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品5G手机 苹果手机,item.taobao.com/item.htm?id=757870515903&ns=1&abbucket=15#detail,757870515903,2400,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
曉学长精品小店,5987.0,【现货速发】Apple/苹果 <span class=H>iPhone</span><span class=H>15</span> Plus 苹果手机 通体经久耐用5G,item.taobao.com/item.htm?id=761807708380&ns=1&abbucket=15#detail,761807708380,0,山西 太原,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
果壹数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=761631229020&ns=1&abbucket=15#detail,761631229020,12000,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
淘好物频道,4999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 手机,item.taobao.com/item.htm?id=748138189319&ns=1&abbucket=15#detail,748138189319,0,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
曉学长精品小店,4934.0,【现货速发】Apple/苹果 <span class=H>iPhone</span><span class=H>15</span> 超视网膜全网通 智能手机,item.taobao.com/item.htm?id=761944362033&ns=1&abbucket=15#detail,761944362033,12,山西 太原,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
有机汇智能企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 5G全网通双卡双待全新苹果手机,item.taobao.com/item.htm?id=752238156159&ns=1&abbucket=15#detail,752238156159,72,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
亚盛手机数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品全新未拆封未激活苹果手机02,item.taobao.com/item.htm?id=768102229982&ns=1&abbucket=15#detail,768102229982,0,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
小五数码,4789.0,2023新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 官方正品 5G 苹果手机 国行全网通,item.taobao.com/item.htm?id=770681407861&ns=1&abbucket=15#detail,770681407861,0,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
科创数码科技企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> （新款） 全新国行正品,item.taobao.com/item.htm?id=772465870747&ns=1&abbucket=15#detail,772465870747,7200,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
众逸数码,4799.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,item.taobao.com/item.htm?id=766536200284&ns=1&abbucket=15#detail,766536200284,12,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
