shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
中国移动官方旗舰店,1049.0,【移动用户专享至高立减250】Redmi/红米Note13 5G<span class=H>手机</span><span class=H>小米</span>中国移动官旗快充电竞天玑1亿主摄全网通,746262828084,0,浙江 杭州,1,1,1,0,0,天玑6080,10000+200,33,,2,10000
小米领英专卖店,1559.0,【现货速发送好礼】<span class=H>小米</span> Redmi Note 12 Turbo5G<span class=H>手机</span>红米note12T<span class=H>小米</span><span class=H>手机</span>PRO官方专卖店官网note12t正品,713420466255,10,广东 深圳,0,1,1,0,0,第二代骁龙7+,6400+800+200,67,,3,6400
广东移动官方旗舰店,1369.0,<span class=H>小米</span>Xiaomi  Redmi K70E 新品学生机 5G智能游戏<span class=H>手机</span> 红米k70e新款千元机王 天玑处理器 广东移动用户专享,753387582052,19,广东 广州,1,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
魅立数码专营店,1299.0,【现货优先发 选送<span class=H>小米</span>耳机 】xiaomi/<span class=H>小米</span> Redmi Note 13Pro 5G红米<span class=H>手机</span>官方正品旗舰店note13pro,738809258206,6,广东 深圳,1,1,1,0,0,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
卓越数码手机,2003.0,新品MIUI/<span class=H>小米</span> Redmi K60 至尊版红米<span class=H>手机</span>旗舰游戏电竞智能机学生,759142941563,2,广东 深圳,0,1,1,0,0,天玑9200+,5000,120,,1,5000
东胜科技商城,3567.0,MIUI/<span class=H>小米</span> Xiaomi 14<span class=H>手机</span>新品徕卡高通骁龙8Gen3<span class=H>小米</span>14商务游戏,747813136903,7,四川 成都,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
米佳手机店,1998.0,MIUI/<span class=H>小米</span> Redmi K70官方旗舰5G骁龙8Gen2澎湃OS拍照游戏<span class=H>手机</span>Pro,774618291648,27,广东 珠海,0,0,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,2999.0,MIUI/小米 Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g手机,775904919930,5,广东 深圳,1,0,0,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
成都长庚通讯,1779.0,红米13pro+分期付款MIUI/<span class=H>小米</span> Redmi Note 13 Pro+官方正品5G<span class=H>手机</span>,741415065484,3,四川 成都,0,0,1,0,0,7200 Ultra,20000+800+200,120,,3,20000
领荐数码,2838.0,MIUI/<span class=H>小米</span> Xiaomi 13 Pro旗舰官方正品<span class=H>手机</span>高刷徕卡影像拍照商务,763922723348,3,江苏 徐州,0,1,1,0,0,骁龙8 Gen2,5000+5000+5000,120,,3,5000
启能数码专营店,1538.0,【原封】<span class=H>小米</span>Redmi K40S 骁龙870芯 67W快充 双扬声器 NFC 4800万像素 游戏拍照智能<span class=H>手机</span><span class=H>小米</span>官方正品,700074335815,7,北京,1,1,1,0,0,骁龙870,4800+800+200,67,,3,4800
龙胜数码通讯,538.0,MIUI/<span class=H>小米</span> Redmi K30 Pro全网通双卡双待支持NFC功能门禁卡公交卡,680677488100,10,广东 深圳,0,0,1,0,0,骁龙865,6400,33,,1,6400
叮当数码手机,1759.0,MIUI/<span class=H>小米</span> Redmi Note 13 Pro+新旗舰智能<span class=H>手机</span>正品,740358855578,18,广东 深圳,1,0,1,0,0,7200 Ultra,20000+800+200,120,,3,20000
西安状状通讯商行,2149.0,MIUI/<span class=H>小米</span> Redmi K70骁龙8Gen3红米k70<span class=H>手机</span>全网通5g直屏游戏旗舰,769852150770,7,陕西 西安,0,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
明通数码手机,2099.0,现货 MIUI/<span class=H>小米</span> Xiaomi Civi 3 5G<span class=H>手机</span>官方正品旗舰新<span class=H>小米</span>civi 3,719439668901,1,广东 深圳,1,0,1,0,1,天玑 8200-Ultra,5000+800+200,67,,3,5000
淘百优选,4299.0,MIUI/<span class=H>小米</span> Xiaomi 14 5G<span class=H>手机</span>官方正品新款<span class=H>小米</span><span class=H>手机</span>官网智能游戏14,749001893939,5,北京,0,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
小米家,1379.0,新品MIUI/<span class=H>小米</span> Redmi K60游戏拍照5G<span class=H>手机</span>k60E官方正品红米k60pro,748744671195,26,福建 福州,0,0,1,0,0,骁龙8+,6400+800+200,67,,3,6400
奇妙通讯数码店,640.0,MIUI/<span class=H>小米</span> Redmi Note 12 5G新款全网通5000mAh大电池智能2<span class=H>手机</span>,763493934837,9,广东 深圳,0,0,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
东胜科技商城,2166.0,现货 MIUI/<span class=H>小米</span> Redmi K70 红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>游戏智能<span class=H>手机</span>红米K70,752589947356,30,四川 成都,1,1,1,0,1,骁龙8 Gen2,5000+800+200,120,,3,5000
旭山3C综合数码,593.0,MIUI/<span class=H>小米</span> Redmi Note 11 5G全网通正品<span class=H>手机</span>学生老人机大电量智能,725515810992,3,广东 深圳,0,1,0,0,0,天玑810,5000+800+1600,33,,3,5000
福和数码科技,880.0,MIUI/<span class=H>小米</span> Redmi Note 11T Pro+红米note11tpro智能拍照5G<span class=H>手机</span>11T,751086324773,41,广东 深圳,0,1,1,0,0,天玑8100,6400+800+200,67,,3,6400
米佳手机店,1379.0,新品速发MIUI/<span class=H>小米</span> XIAOMI MIX 4官方旗舰5G<span class=H>手机</span>正品骁龙888plus,744427070798,4,广东 江门,0,0,1,0,0,骁龙888+,10000+1300+800,120,,3,10000
荣晟数码科技,5450.0,现货 MIUI/<span class=H>小米</span> Xiaomi 14 Ultra 徕卡影像澎湃高通骁龙8Gen3,772688104393,14,广东 深圳,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
东信通讯数码城,366.0,MIUI/<span class=H>小米</span> Redmi 5 Plus全网通抖音快手支持电信高清通话导航键,679958843802,14,广东 深圳,0,1,1,0,0,骁龙625,1200,18,,1,1200
道维尔数码港,465.0,MIUI/<span class=H>小米</span> 红米5 plus全网通双卡双待电信高清通话volte联通移动,713110430193,5,广东 深圳,0,1,1,0,0,骁龙625,1200,18,,1,1200
米良数码优品,1190.0,MIUI/<span class=H>小米</span> Redmi K50 Pro旗舰智能<span class=H>手机</span>学生正品游戏NFC红米K6指纹,761721037173,6,广东 深圳,0,1,1,0,0,天玑9000,10800+800+200,120,,3,10800
聚优优品数码,890.0,MIUI/<span class=H>小米</span> Redmi K40S 骁龙870双模5G直屏<span class=H>手机</span>120Hz高刷红米K40s,712629995712,3,广东 深圳,0,1,1,0,1,骁龙870,4800+800+200,67,,3,4800
启能数码专营店,869.0,【原封】<span class=H>小米</span>Redmi K30 全网4G 骁龙730G 四摄拍照<span class=H>手机</span><span class=H>手机</span> NFC 红外遥控 27W快充 智能<span class=H>手机</span>,750668555366,2,北京,1,1,1,0,0,骁龙765G,6400+800+500+200,30,,4,6400
礼物宝数码商城,1279.0,<span class=H>小米</span>5G 老人机正品红米Note12 老年智能<span class=H>手机</span>大字大屏大声超长待机,728850914128,2,上海,0,1,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
新时代电讯,2173.0,新品MIUI/<span class=H>小米</span> Redmi K70游戏<span class=H>手机</span>全网通红米K70旗舰官方正品,771064261844,2,北京,1,0,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
米佳手机店,1128.0,MIUI/<span class=H>小米</span> Xiaomi 12X 5G<span class=H>手机</span>官方旗舰官网正品骁龙870<span class=H>小米</span>12Pro,732504762833,11,广东 江门,0,0,1,0,0,骁龙870,5000+1300+500,67,,3,5000
数码8888宝贝,1099.0,MIUI/<span class=H>小米</span> Redmi Note 13 5G,755162329202,14,上海,0,1,1,0,0,天玑6080,10000+200,33,,2,10000
物美商城手机店,1884.0,现货当天发MIUI/<span class=H>小米</span> Redmi K60骁龙8+处理器2K高光屏 5500mAhk60,696757729235,2,四川 成都,0,0,1,0,0,骁龙8+,6400+800+200,67,,3,6400
叮当数码手机,5809.0,现货MIUI/<span class=H>小米</span> Xiaomi 14 Ultra 14pro <span class=H>小米</span>14钛金属特别版,768055437454,11,广东 深圳,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
淘天下时代数码,498.0,MIUI/<span class=H>小米</span> Xiaomi 8大屏幕<span class=H>小米</span>8晓龙845游戏机智能老人学生全网通,646256409649,6,广东 深圳,0,1,1,0,1,骁龙845,1200,18,,1,1200
聚优优品数码,1550.0,MIUI/<span class=H>小米</span> Xiaomi 12S Pro 骁龙8+处理器2K曲面屏5G哈曼卡顿音质s,710641730167,8,广东 深圳,0,1,1,0,1,骁龙8+,5000+5000+5000,120,,3,5000
道维尔数码港,628.0,MIUI/<span class=H>小米</span> 10青春版全网通5G双卡双待全面大屏高配置支持NFC正品,733248762663,16,广东 深圳,0,1,1,0,0,骁龙765G,4800,22,,1,4800
亿诺优品数码,1399.0,MIUI/<span class=H>小米</span> 11 5G官方旗舰骁龙888曲面屏2K分辨率拍照游戏商务<span class=H>手机</span>,725067025248,24,北京,0,1,1,0,0,骁龙888,10800,55,,1,10800
久汇数码专营店,3399.0,【24期免息+送66W快充套装】Xiaomi<span class=H>小米</span>13 5G<span class=H>手机</span>官方旗舰店正品新款<span class=H>小米</span>13<span class=H>手机</span>官网智能游戏<span class=H>小米</span><span class=H>手机</span>13 pro,689042153358,1,广东 深圳,1,1,1,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
亿恒智选数码店,3598.0,MIUI/<span class=H>小米</span> Xiaomi 13 12GB+256GB,764958439626,18,广东 深圳,0,0,1,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
福和数码科技,1240.0,MIUI/<span class=H>小米</span> Redmi K60E红米K60e官网旗舰智能新款游戏5G<span class=H>手机</span>k60pro,722625748202,3,广东 深圳,0,1,1,0,0,天玑8200,4800+800+200,67,,3,4800
光速数码,399.0,MIUI/<span class=H>小米</span> Redmi Note 9 4G全网通红米note9大电量工作智能<span class=H>手机</span>,775182566990,40,浙江 金华,0,0,0,0,0,骁龙662,4800,18,,1,4800
壹品通数码,813.0,MIUI/<span class=H>小米</span> Redmi note 11 Pro全网通5G全面屏红米Note11pro+<span class=H>手机</span>,671484878489,7,广东 深圳,0,1,1,0,1,天玑920,10800+800+200,67,,3,10800
天行健手机专营店,528.0,MIUI/<span class=H>小米</span> 红米 Redmi 9A 全网通4G<span class=H>手机</span> 5000mAh大电池 长续航 大声音 老人智能<span class=H>手机</span> 学生备用机 非5G<span class=H>手机</span>,625457873787,5,上海,0,1,1,0,0,Helio G25,1300,10,,1,1300
壹品通数码,1120.0,MIUI/<span class=H>小米</span> Xiaomi 12 Pro官方正品5G全网通骁龙8<span class=H>小米</span>12x游戏<span class=H>手机</span>,676806639979,4,广东 深圳,0,1,1,0,1,骁龙8 Gen1,5000+5000+5000,120,,3,5000
恒杰通讯,4192.0,<span class=H>小米</span>13Ultra正品MIUI/<span class=H>小米</span> Xiaomi 13 Ultra官方5G<span class=H>手机</span>骁龙8,714006686215,4,北京,1,0,1,0,0,骁龙8 Gen2,5000+5000+5000+5000,90,,4,5000
优质之家数码店,1420.0,MIUI/<span class=H>小米</span> Redmi K50 至尊版6.67寸 一亿像素骁龙8+ Gen1屏幕指纹,755665641571,3,广东 深圳,0,1,1,0,0,骁龙8+ Gen1,10800+800+200,120,,3,10800
威博优品数码,860.0,MIUI/<span class=H>小米</span> Redmi K30 5G红米全网通高通骁龙 全面屏学生智能<span class=H>手机</span>,767667685834,16,江苏 苏州,0,1,1,0,0,骁龙765G,6400+800+500+200,30,,4,6400
米佳手机店,1188.0,直降MIUI/<span class=H>小米</span> Redmi K60E 5G游戏<span class=H>手机</span>K60官方旗舰正品红米k60Pro,710474472419,14,广东 江门,0,0,1,0,0,天玑8200,4800+800+200,67,,3,4800
诚亨通讯智能手机专家,1255.0,MIUI/<span class=H>小米</span> Redmi Note 13 Pro 全网通5G红米note13pro骁龙新<span class=H>手机</span>,758373704761,17,广东 深圳,0,0,1,0,1,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
叮当数码手机,1469.0,MIUI/<span class=H>小米</span> Redmi Note 12 Turbo<span class=H>手机</span>官方旗舰新品正品红米note12t,709164374532,37,广东 深圳,1,0,1,0,0,第二代骁龙7+,6400+800+200,67,,3,6400
炫和科技,892.0,MIUI/<span class=H>小米</span> Redmi Note 13 5G<span class=H>手机</span>红米note13智能<span class=H>手机</span>1 亿像素直屏,741001084761,9,陕西 西安,1,1,1,0,1,天玑6080,10000+200,33,,2,10000
承虹通讯,1660.0,新品 MIUI/<span class=H>小米</span> Redmi K70E红米<span class=H>手机</span>k70e正品国行旗舰全网通5G,758088062137,3,广东 深圳,0,0,1,0,1,天玑8300-Ultra,6400+800+200,90,,3,6400
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
亿恒智选数码店,3698.0,MIUI/<span class=H>小米</span> Redmi K70 Pro 16GB+256GB,761612419458,100,广东 深圳,0,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
蒂芙家,179.0,<span class=H>小米</span>红米K60骁龙8+芯片2K柔性直屏 5500mah大电池智能游戏 5G<span class=H>手机</span>,774313984457,9,四川 成都,0,1,1,0,0,高通骁龙730G,6400,27,,1,6400
享机惠数码店,2599.0,MIUI/<span class=H>小米</span> Redmi K70 正品5G<span class=H>手机</span>【正品保障】,768445066563,900,北京,0,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
帝国数码城,7589.0,原封未激活MIUI/<span class=H>小米</span> Xiaomi MIX Fold 3 折叠屏<span class=H>手机</span>龙鳞5G旗舰,731214654813,15,四川 成都,1,0,1,0,0,第二代骁龙8领先版,5000+1200+1000+1000,67,,4,5000
聚优优品数码,1550.0,MIUI/<span class=H>小米</span> Xiaomi 12S Pro 骁龙8+处理器2K曲面屏5G哈曼卡顿音质s,710134521443,3,广东 深圳,0,1,1,0,1,骁龙8+,5000+5000+5000,120,,3,5000
天喵手机城,850.0,MIUI/<span class=H>小米</span> Redmi K40S 骁龙870双模5G红米k40s高刷全屏幕直屏<span class=H>手机</span>,731962235358,7,广东 深圳,0,1,1,0,0,骁龙870,4800+800+200,67,,3,4800
米佳手机店,925.0,MIUI/<span class=H>小米</span> Redmi K40官方旗舰新5G游戏增强版拍照<span class=H>手机</span>红米k40Pro+,654916049150,15,广东 江门,0,0,1,0,0,高通骁龙870,4800+800+500,33,,3,4800
领航未来通讯,2895.0,5G新品 MIUI/<span class=H>小米</span> Xiaomi 13 <span class=H>小米</span>13新款<span class=H>手机</span> 全新原封未激活13,708826278671,8,河北 石家庄,1,1,0,0,1,骁龙8 Gen2,5000+1200+1000,67,,3,5000
亿恒智选数码店,2698.0,MIUI/<span class=H>小米</span> Redmi K70 12GB+256GB,760825130201,100,广东 深圳,0,0,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
天猫优品官方直营,749.0,【直发】Redmi 13C 5G<span class=H>手机</span>新品上市智能官方旗舰店红米<span class=H>小米</span>13c大音学生老年备用机老人百元专用miui,761319768988,1,浙江 杭州,0,0,1,0,0,天玑6100+,5000+8,18,,2,5000
淘百优选,4400.0,MIUI/<span class=H>小米</span> Xiaomi 14 Pro 5G<span class=H>手机</span>官方正品新款<span class=H>小米</span>14<span class=H>手机</span>Pro,749012401710,6,北京,0,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
淘宝珍库自营服务店,988.0,MIUI/<span class=H>小米</span> Redmi Note 12 5G,732235587550,0,浙江 杭州,0,0,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
壹品购数码店,528.0,现货当天发MIUI/<span class=H>小米</span> Redmi 12C全网通<span class=H>手机</span>老人学生机红米12C<span class=H>手机</span>,742634961194,1,广东 深圳,0,0,1,0,0,Helio G85,5000+,10,,2,5000
珠峰时代数码店,2828.0,MIUI/<span class=H>小米</span> Redmi K70 Pro红米K70Pro新款旗舰红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>k70,752652694478,3,北京,0,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
壹诺通讯,698.0,MIUI/<span class=H>小米</span> Redmi Note 11 5G全网通天玑810处理器红米note11<span class=H>手机</span>,734897026076,0,广东 深圳,0,1,1,0,0,天玑810,5000+800+1600,33,,3,5000
聚优优品数码,910.0,MIUI/<span class=H>小米</span> Redmi K40 骁龙870红米<span class=H>手机</span>5G全网通全面屏120Hz高刷屏,707373219721,1,广东 深圳,0,1,1,0,1,高通骁龙870,4800+800+500,33,,3,4800
轩诺数码科技,3510.0,MIUI/<span class=H>小米</span> Xiaomi 13 Ultra 徕卡旗舰影像四摄2k屏第二代骁龙8,774638131348,6,广东 深圳,0,1,1,0,1,骁龙8 Gen2,5000+5000+5000+5000,90,,4,5000
小米家,1199.0,正品MIUI/<span class=H>小米</span> Redmi K50 电竞版红米冠军版游戏<span class=H>手机</span>5G全网通,768943032312,12,福建 福州,0,0,1,0,0,骁龙8 Gen1,6400+800+200,120,,3,6400
莫拉克数码专营店,1239.0,全新原封未激活Xiaomi/<span class=H>小米</span> <span class=H>小米</span>11青春版5G全网通<span class=H>小米</span>正品<span class=H>小米</span><span class=H>手机</span>11青春版10学生拍照游戏<span class=H>手机</span>,645624431761,23,浙江 杭州,0,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
强盛手机企业店,4139.0,MIUI/<span class=H>小米</span> Xiaomi 13 5G智能<span class=H>手机</span> 12GB+512GB,756037487990,92,上海,1,0,1,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
天喵数码,1198.0,新品 MIUI/<span class=H>小米</span> Redmi K50 Pro 5G<span class=H>手机</span>官方旗舰正品红米K50,743864332246,3,广东 深圳,0,1,1,0,0,天玑9000,10800+800+200,120,,3,10800
可嘉手机,3819.0,MIUI/<span class=H>小米</span> Xiaomi 14 电竞游戏拍照 <span class=H>手机</span>澎湃OS骁龙8Gen3旗舰正品,751495730366,2,上海,0,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
火火数码优品,210.0,MIUI/<span class=H>小米</span> 6X骁龙660全网通安卓工作机学生备用机4G智能机双摄,761946838397,4,广东 深圳,0,1,1,0,0,骁龙660,2000+1200,18,,2,2000
華达数码通讯,1848.0,MIUI/<span class=H>小米</span> 11 Ultra官方旗舰5G曲面屏至尊版骁龙888拍照<span class=H>手机</span>14pro,750454542377,10,广东 珠海,0,0,1,0,0,骁龙888,5000,67,,1,5000
启能数码专营店,715.0,【全国联保】<span class=H>小米</span>Redmi Note12R 第二代骁龙4芯 5G 90Hz高刷屏 5000W像素 18W快充<span class=H>手机</span> note12,730926375763,1,北京,1,1,1,0,0,第二代骁龙® 4移动平台,5000+200,18,,2,5000
炫和科技,2798.0,MIUI/<span class=H>小米</span> Redmi K70 Pro红米K70Pro<span class=H>手机</span>新正品官方旗舰新款上市,752479341447,19,陕西 西安,1,1,1,0,1,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
伊胜优品数码,3510.0,MIUI/<span class=H>小米</span> Xiaomi 13 Ultra 徕卡光学全焦段四摄曲面智能游戏拍照,774680525490,2,广东 深圳,0,1,1,0,1,骁龙8 Gen2,5000+5000+5000+5000,90,,4,5000
福乐淘数码专营店,858.0,【新款】<span class=H>小米</span>红米Note12Pro 12G运行+5G<span class=H>手机</span>67W超级快充<span class=H>小米</span>官方旗舰店官网正品游戏<span class=H>手机</span>天玑1080多功能NFC,694038564579,9,广东 深圳,1,1,1,0,1,天玑1080,5000+800+200,67,,3,5000
深圳市远航数码手机批发中心,115.0,MIUI/<span class=H>小米</span> Redmi 8A红米8a<span class=H>手机</span>9A5000毫安大电池老人学生智能<span class=H>手机</span>,743849667091,1,广东 深圳,0,0,1,0,0,骁龙439,1200,18,,1,1200
鲁信数码手机店,1659.0,MIUI/<span class=H>小米</span> Xiaomi Civi 2官方正新品旗舰<span class=H>手机</span>拍照游戏好礼civi1s,684207152679,1,河南 郑州,1,1,1,0,0,骁龙 7 Gen 1,5000+2000+200,67,,3,5000
百补优选,8999.0,【12+256】MIUI/<span class=H>小米</span> Xiaomi MIX Fold 3,755968527401,100,广东 深圳,1,0,1,0,0,第二代骁龙8领先版,5000+1200+1000+1000,67,,4,5000
鲁信数码手机店,2259.0,新品现货MIUI/<span class=H>小米</span> xiaomi 12 5G智能<span class=H>手机</span>12X官方正品旗舰原装Pro,664875277840,7,河南 郑州,1,1,1,0,1,骁龙8 Gen1,5000+1300+500,67,,3,5000
淘百优选,1499.0,MIUI/<span class=H>小米</span> Redmi Note 13 Pro 智能5G<span class=H>手机</span>note13,742124229685,100,北京,0,0,1,0,0,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
好通数码店,4499.0,MIUI/<span class=H>小米</span> Xiaomi 14 8GB+256GB/12GB+256GB,768927601983,41,广东 深圳,0,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
华飞数码专营店,1988.0,MIUI/<span class=H>小米</span> Xiaomi 12X 5G全网通 旗舰店官网正品 6.28英寸120Hz超视感屏 高通骁龙870 娱乐拍照 智能<span class=H>手机</span> NFC,669875062891,3,上海,0,1,1,0,0,骁龙870,5000+1300+500,67,,3,5000
千里马科技,558.0,MIUI/<span class=H>小米</span> Redmi NOTE 9 5G<span class=H>手机</span>1亿像素双卡全网安卓root面具破解,707787880572,41,广东 深圳,0,1,1,0,0,联发科 天玑800U,4800+800+200,22,,3,4800
东润通讯,430.0,原屏MIUI/<span class=H>小米</span> 8 8G+128G 骁龙845 学生工作室<span class=H>手机</span> 原装未拆修,761310536325,100,广东 深圳,0,0,1,0,0,骁龙845,1200,18,,1,1200
深圳第一酒神,160.0,5XMIUI/<span class=H>小米</span> 5X移动联通电信<span class=H>小米</span>4G分屏ROOT原装机器,625736637015,5,广东 深圳,0,1,1,0,1,骁龙625,1200,10,,1,1200
叮当数码手机,2999.0,MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g<span class=H>手机</span>,775904919930,5,广东 深圳,1,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
上海立信数码,1199.0,咨询有礼MIUI/<span class=H>小米</span> Redmi Note 12 Pro 极速版5G<span class=H>小米</span>新款12<span class=H>手机</span>,716185603614,3,广东 深圳,0,1,1,0,0,骁龙778G,10800+800+200,67,,3,10800
淘天下时代数码,288.0,MIUI/<span class=H>小米</span> 9<span class=H>手机</span>全面屏骁龙855<span class=H>小米</span>8游戏机5G米8青春版<span class=H>小米</span>6<span class=H>手机</span>,672633327209,10,广东 深圳,0,1,1,0,1,骁龙855,4800,18,,1,4800
优联汇数码专营店,509.0,【顺丰包邮+ 现货速发】红米/Redmi 10A<span class=H>手机</span>官方旗舰店官网正品5000mAh大电量大屏幕游戏拍照老人机红米10a,768716794184,5,广东 深圳,1,1,1,0,0,Helio G25,1300,10,,1,1300
鲁信数码手机店,2098.0,新品MIUI/<span class=H>小米</span> Redmi K50 至尊版红米k50Pro<span class=H>手机</span>新5G旗舰系列官方,680609653514,23,河南 郑州,1,1,1,0,1,骁龙8+ Gen1,10800+800+200,120,,3,10800
聚优优品数码,2390.0,MIUI/<span class=H>小米</span> Xiaomi 12S Ultra 骁龙8+ Gen1徕卡拍照5G旗舰<span class=H>手机</span>2K屏,720502470693,3,广东 深圳,0,1,1,0,1,骁龙8+,5000+4800+4800,67,,3,5000
叮当数码手机,4458.0,MIUI/<span class=H>小米</span> Xiaomi 14 Pro官方正品5G<span class=H>手机</span>旗舰机全网通学生澎湃OS,744840091213,24,广东 深圳,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
小沛优品,1623.0,MIUI/<span class=H>小米</span> Xiaomi 12S Pro<span class=H>手机</span>正品旗舰5G莱卡拍照12sU骁龙8+新品,760541721694,43,江苏 徐州,0,1,1,0,0,骁龙8+,5000+5000+5000,120,,3,5000
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,2999.0,MIUI/小米 Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g手机,775904919930,5,广东 深圳,1,0,0,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
机御旗舰店,2999.0,【24期免息+新品享优先发】Xiaomi<span class=H>小米</span>Civi 4 Pro新品<span class=H>手机</span>官方旗舰店<span class=H>小米</span>civi4pro官网正品<span class=H>小米</span><span class=H>手机</span>civi,775335121832,9,广东 深圳,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
正机通讯,1730.0,MIUI/<span class=H>小米</span> Redmi Note 13 Pro+,741979204702,4,广东 深圳,0,1,1,0,0,7200 Ultra,20000+800+200,120,,3,20000
神机汇数码专营店,918.0,【新品上市】Redmi Note 13 <span class=H>手机</span>红米note13官方旗舰正品官网新款红米note13Pro <span class=H>小米</span><span class=H>手机</span>pro+,740925874889,7,上海,1,0,1,0,0,天玑6080,10000+200,33,,2,10000
物美商城手机店,2114.0,MIUI/<span class=H>小米</span> Redmi K60 至尊版 天玑9200+ 独显芯片X7 1.5K直屏,734377886139,8,四川 成都,0,0,1,0,0,天玑9200+,5000,120,,1,5000
武汉九鼎数码,3828.0,MIUI/<span class=H>小米</span> Xiaomi 14 第三代骁龙8直屏WiFi7拍照防水无线充电<span class=H>手机</span>,752103093735,8,湖北 武汉,1,1,1,0,1,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
享机惠数码店,1899.0,MIUI/<span class=H>小米</span> Redmi K70E,768446197821,100,北京,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
幸运宝贝数码专营店,1829.0,【新品】<span class=H>小米</span>红米K70 16G+1TB内存第二代骁龙8处理器120W闪充<span class=H>小米</span>官方旗舰正品店官网游戏电竞<span class=H>手机</span>拍照k70E,772886651020,22,广东 深圳,0,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
兴隆数码店,3088.0,官方正品 MIUI/<span class=H>小米</span> Xiaomi 13<span class=H>手机</span>新款5G<span class=H>小米</span>13旗舰<span class=H>小米</span>13<span class=H>手机</span>,703826699946,2,广东 深圳,1,1,1,0,0,骁龙8 Gen2,5000+1200+1000,67,,3,5000
