shopTitle,price,title,item_id,realSales,procity
美忆通讯,618.00,MIUI/<span class=H>小米</span> Redmi K30 至尊纪念版 天玑1000+红米K30S至尊版k30pro,731675900156,3人付款,广东 深圳
万物互联通讯店,1367.00,MIUI/<span class=H>小米</span> Redmi Note 13 Pro <span class=H>小米</span>官方原装正品 学生机 老年机,740241973723,4人付款,湖北 襄阳
乾运通讯数码,1188.00,MIUI/<span class=H>小米</span> Redmi K50电竞版5G<span class=H>手机</span>官方旗舰至尊红米K50Pro,751135991903,26人付款,广东 深圳
天喵手机城,1058.00,新品 MIUI/<span class=H>小米</span> Redmi K50 Pro 5G<span class=H>手机</span>官方旗舰正品红米K50电竞版,681749299959,10人付款,广东 深圳
福达数码店,1949.00,MIUI/<span class=H>小米</span> Redmi Note 13 Pro+,744530906542,300+人付款,北京
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
礼物宝数码商城,1279.00,<span class=H>小米</span>老年机 红米12 超长待机旗舰5G大字大屏大声音老年人智能<span class=H>手机</span>,743717193592,1人付款,上海
展米数码,770.00,MIUI/<span class=H>小米</span> Redmi K40 Pro 红米K40游戏<span class=H>手机</span> 旗舰5G<span class=H>手机</span> 原装屏幕,747978007882,1人付款,广东 深圳
沪淼数码专营店,1048.00,<span class=H>小米</span>/Redmi Note 11E Pro 5G 红米<span class=H>手机</span>官方正品智能游戏<span class=H>小米</span><span class=H>手机</span>官网红米note11e Tpro智能全网通 老人学生机,675790577388,5人付款,上海
博星通讯,995.00,MIUI/<span class=H>小米</span> Redmi K40 Pro+5G官方旗舰<span class=H>手机</span>红米k40游戏增强版 K60,657402482705,16人付款,广东 江门
官店原装正品自营店,1889.00,正品MIUI/<span class=H>小米</span> Redmi Note 13 Pro快充红米<span class=H>手机</span>全网通5G 2亿像素,765185192858,10人付款,广东 深圳
小沛优品,958.00,MIUI/<span class=H>小米</span> 10旗舰正品<span class=H>手机</span>10pro曲面10S至尊纪念版<span class=H>手机</span>5G拍照11,714025391265,8人付款,江苏 徐州
Xiaomi 小米手机商城,608.00,MIUI/<span class=H>小米</span> Redmi K30 Pro 5G变焦版骁龙865红米K30S至尊纪念版,642577304243,14人付款,广东 深圳
小野优品,1079.00,【红米k40】MIUI/<span class=H>小米</span> Redmi K40 Pro+游戏增强5G双卡高通骁龙870,709298921896,34人付款,江苏 常州
沫沫数码专营店,1398.00,现货当天发 MIUI/<span class=H>小米</span> Xiaomi 13 Pro 5G<span class=H>手机</span> 官方正品 全新官网旗舰专卖店红米note13pro+,728133408809,4人付款,广东 深圳
利基通讯,1050.00,现货 红米 Redmi 12 5G 12C 13C海外国际版 全球版 全新正品<span class=H>手机</span>,743256564893,5人付款,广东 珠海
美忆通讯,988.00,MIUI/<span class=H>小米</span> Xiaomi Civi 2官方旗舰 5G前置仿生双主摄拍照<span class=H>手机</span>高刷,741727792018,11人付款,广东 深圳
简三数码,1379.00,MIUI/<span class=H>小米</span> Redmi K60学生骁龙游戏电竞<span class=H>手机</span>,722959441360,15人付款,上海
壹诺通讯,898.00,Xiaomi/<span class=H>小米</span> Redmi K30S 至尊纪念版旗舰5G全网通红米K30pro<span class=H>手机</span>,679119651385,4人付款,广东 深圳
博星通讯,1458.00,新品MIUI/<span class=H>小米</span> Redmi K50 至尊版骁龙8+官方旗舰5G游戏拍照<span class=H>手机</span>60,703126260987,24人付款,广东 江门
鸿威通讯商城,1468.00,现货MIUI/<span class=H>小米</span> Redmi K40S红米k40s<span class=H>手机</span>新5G官方旗舰高通骁龙正品,670840201586,33人付款,上海
华飞数码专营店,1938.00,MIUI/<span class=H>小米</span> Xiaomi 12X 5G全网通 旗舰店官网正品 6.28英寸120Hz超视感屏 高通骁龙870 娱乐拍照 智能<span class=H>手机</span> NFC,669875062891,7人付款,上海
Xiaomi 小米手机商城,1098.00,MIUI/<span class=H>小米</span> xiaomi 12 骁龙8Gen1正品<span class=H>小米</span>12S Ultra 5G<span class=H>手机</span>12XPro,688892813369,14人付款,广东 深圳
小米领英专卖店,1459.00,现货速发/咨询优惠】Redmi红米Note 12 Pro 5G<span class=H>手机</span>官方专卖店新款note系列官网正品<span class=H>小米</span>note12pro+,709663032539,2人付款,广东 深圳
阿布的数码屋,1770.00,新品MIUI/<span class=H>小米</span> Redmi Note 13 Pro+ IP68防尘防水曲面屏<span class=H>手机</span>13pro,739316808674,22人付款,广东 深圳
小米满分购专卖店,519.00,<span class=H>小米</span>红米9A 5000mAh大电量大屏幕智能拍照<span class=H>手机</span>官方旗舰店官网redmi 9a10a,728503197713,3人付款,广东 深圳
壹品通数码,1120.00,MIUI/<span class=H>小米</span> Xiaomi 12 Pro官方正品5G全网通骁龙8<span class=H>小米</span>12x游戏<span class=H>手机</span>,676806639979,2人付款,广东 深圳
官店正品行货自营店,1489.00,MIUI/<span class=H>小米</span> Redmi Note 13 5G双卡全网通5G 红米拍照<span class=H>手机</span> 指纹识别,757042348974,10人付款,广东 河源
華达数码通讯,1578.00,新品MIUI/<span class=H>小米</span> Redmi K60游戏拍照5G<span class=H>手机</span>k60E官方正品红米k60pro,746020782096,40人付款,广东 珠海
城天数码,460.00,现货Xiaomi/<span class=H>小米</span> Redmi Note9 Pro5G旗舰智能<span class=H>手机</span>红米note9系列,658819170971,7人付款,广东 深圳
创亿科技数码店,1479.00,MIUI/<span class=H>小米</span> Note12Turbo第二代骁龙7+ 四窄边OLED直屏 6400万像素,714415154101,13人付款,四川 成都
神机汇数码专营店,480.00,【现货速发】xiaomi/<span class=H>小米</span>红米9A 大电池老年人智能<span class=H>手机</span>官方旗舰官网店8正品redmi便宜10老人千元学生系列,688655447039,50人付款,上海
bihee旗舰店,553.00,【官方正品12期免息】<span class=H>小米</span>红米<span class=H>手机</span>Redmi 10A 大电量大屏幕大音量<span class=H>小米</span>官方旗舰店老年机备用机9a,719135858844,1人付款,上海
布丁数码手机,579.00,MIUI/<span class=H>小米</span> Redmi 12C,749250217137,39人付款,辽宁 大连
壹诺通讯,698.00,MIUI/<span class=H>小米</span> Redmi Note 11 5G全网通天玑810处理器红米note11<span class=H>手机</span>,734897026076,4人付款,广东 深圳
鸿威通讯商城,808.00,新品MIUI/<span class=H>小米</span> Redmi Note 12 5G官方正品旗舰<span class=H>手机</span>红米note12Pro,691059103643,2人付款,上海
深圳远望行货数码,672.00,MIUI/<span class=H>小米</span> Redmi Note 12R 智能游戏拍照5G红米<span class=H>手机</span>新款红米12R5G,737743063033,3人付款,广东 深圳
正品通讯,999.00,【6+128】MIUI/<span class=H>小米</span> Redmi 13C 5G,767774199711,26人付款,北京
神机汇数码专营店,1380.00,【新品上市】Redmi Note 13 Pro<span class=H>手机</span>红米note13pro官方旗舰店正品官网新款note13<span class=H>小米</span><span class=H>手机</span>pro+,740946369451,1人付款,上海
壹诺通讯,1010.00,MIUI/<span class=H>小米</span> Redmi K40 全面屏5G旗舰官方骁龙870红米k40智能<span class=H>手机</span>,735927264387,2人付款,广东 深圳
bihee旗舰店,1699.00,现货速发/赠碎屏宝】Redmi红米Note 12 Turbo<span class=H>手机</span>官方旗舰店正品官网新品红米note12tpro<span class=H>小米</span><span class=H>手机</span>note12turbo,710424061492,2人付款,上海
oksj数码旗舰店,1459.00,【24期免息】<span class=H>小米</span>红米Note12T Pro新款5G<span class=H>手机</span>官方旗舰店官网正品<span class=H>小米</span>红米note12turbo直降13Pro+老人<span class=H>手机</span>,676450978845,5人付款,广东 深圳
小米优品商城,938.00,现货MIUI/<span class=H>小米</span> 11 5G 2K全面曲屏120Hz三星原厂高刷屏官方正品,743280717008,3人付款,广东 深圳
小米优品商城,1078.00,新品MIUI/<span class=H>小米</span> Redmi K50 Pro旗舰5G红米k50pro<span class=H>小米</span><span class=H>手机</span>游戏电竞,732265450818,27人付款,广东 深圳
千里云海科技,1768.00,MIUI/<span class=H>小米</span> Redmi Note 13 Pro+红米note13pro2亿像素<span class=H>小米</span>13P<span class=H>手机</span>,743295957612,20人付款,陕西 西安
大时代优品,648.00,MIUI/<span class=H>小米</span> Redmi K40S全网通5G骁龙870侧边指纹红米智能<span class=H>手机</span>Pro,759199873064,8人付款,广东 深圳
華达数码通讯,988.00,MIUI/<span class=H>小米</span> Xiaomi Civi 1S轻薄5G<span class=H>小米</span>CIVI2智能美颜拍照旗舰<span class=H>手机</span>,755821386871,8人付款,广东 珠海
通达通讯数码,1338.00,顺丰MIUI/<span class=H>小米</span> Redmi K60游戏拍照5G<span class=H>手机</span>k60E官方旗舰红米k60pro,756090766223,5人付款,广东 深圳
官店正品全新自营店,1489.00,MIUI/<span class=H>小米</span> Redmi Note 13 5G移动联通电信 1.08亿像素 快充<span class=H>手机</span>,767420618330,9人付款,广东 深圳
物美商城手机店,1468.00,MIUI/<span class=H>小米</span> Redmi Note 12 Turbo高通第二代骁龙7+红米note12turbo,712899062025,23人付款,四川 成都
轩诺数码科技,1110.00,MIUI/<span class=H>小米</span> Xiaomi 12X 5g<span class=H>手机</span>骁龙870处理器智能全面屏幕小型<span class=H>手机</span>,733306596666,4人付款,广东 深圳
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
三际数码官方旗舰店,1689.00,现货送碎屏宝 Redmi 红米 Note12 Turbo <span class=H>手机</span>红米note12turbo<span class=H>小米</span><span class=H>手机</span>pro新款官方旗舰店官网红米note12Tu,709136266417,16人付款,山东 济南
诚亨通讯智能手机专家,483.00,红米10a MIUI/<span class=H>小米</span> REDMI 10A 官方正品新<span class=H>手机</span>大电量全网通红米9a,671578158501,38人付款,广东 深圳
喵速达电器官方旗舰店,999.00,【自营】Redmi Note 13 Pro Note 13 Pro+<span class=H>手机</span>红米note<span class=H>手机</span><span class=H>小米</span>官方旗舰店note13pro,739622248354,24人付款,浙江 杭州
创佰伦数码,999.00,【顺丰包邮】MIUI/<span class=H>小米</span> Redmi Note 11 5G,740844433856,100+人付款,广东 深圳
优米电子贸易,748.00,MIUI/<span class=H>小米</span> 10  5G旗舰<span class=H>手机</span> 10 曲面屏5G,731964461021,16人付款,广东 深圳
热图数码专营店,2129.00,赠碎屏宝|顺丰发】Redmi K60红米<span class=H>手机</span><span class=H>小米</span>k60官方旗舰店官网正品智能新款红米k60pro学生<span class=H>小米</span><span class=H>手机</span>,696056971376,15人付款,广东 深圳
華达数码通讯,988.00,MIUI/<span class=H>小米</span> Redmi Note 11T Pro官方5G新旗舰<span class=H>手机</span>红米note11tpro+,745939985893,24人付款,广东 珠海
苏宁易购官方旗舰店,1899.00,【6期免息 晒单享30元红包】Redmi K70E红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方旗舰店新品上市红米K70 e,750563520439,4人付款,江苏 南京
启能数码专营店,1815.00,【全新】<span class=H>小米</span>Redmi K50 天玑8100性能芯 67W快充 双扬声器 NFC 时尚游戏拍照智能<span class=H>手机</span><span class=H>小米</span>官方正品,699258780497,4人付款,北京
俊业通讯,920.00,MIUI/<span class=H>小米</span> Redmi K50红米K50Pro 至尊版 游戏增强版高性能备用,747992296276,9人付款,广东 深圳
启能数码专营店,1489.00,【全新】<span class=H>小米</span>mix3 骁龙845芯 滑盖全面屏  全网4G 【注意6+128G买黑色只发蓝色！】 滑盖<span class=H>手机</span>,598790701227,1人付款,北京
原苹安智能平安智能,679.00,MIUI/<span class=H>小米</span> Redmi K30 Pro  骁龙865  5G全网通,757039000508,1人付款,广东 深圳
华铭数码,498.00,MIUI/<span class=H>小米</span> Redmi Note 9 4G红米note9Pro双卡5G全网通NFC红外<span class=H>手机</span>,764847014678,2人付款,广东 揭阳
博星通讯,718.00,Xiaomi/<span class=H>小米</span> Redmi K20 Pro 骁龙855<span class=H>手机</span>红米k30尊享版旗舰大魔王,615333485644,2人付款,广东 惠州
炫和科技,1758.00,MIUI/<span class=H>小米</span> Redmi K70E红米K70E<span class=H>手机</span>新款正品官方旗舰新款上市5G,752540582097,11人付款,陕西 西安
bihee旗舰店,1599.00,现货速发/赠碎屏宝】MIUI/<span class=H>小米</span>红米Redmi Note 12 Pro 5G官方旗舰店官网正品<span class=H>手机</span>note12pro+王一博潮流限定版,710607722043,0人付款,上海
淘宝珍库3C数码馆,878.00,MIUI/<span class=H>小米</span> Redmi Note 11 5G智能<span class=H>手机</span>,738998740806,3人付款,浙江 杭州
东胜科技商城,1778.00,MIUI/<span class=H>小米</span> Redmi Note 13 Pro+红米2亿像素IP68防水智能拍照<span class=H>手机</span>,742099477045,13人付款,四川 成都
上海鸿鹄林数码,1200.00,新品MIUI/<span class=H>小米</span> Redmi Note 11T Pro<span class=H>手机</span>红米note11tpro+5G全网通,676483480030,11人付款,广东 深圳
帝国数码城,1759.00,现货红米k70eMIUI/<span class=H>小米</span> Redmi K70E<span class=H>手机</span>新品官网正品旗舰游戏学生,752494103713,15人付款,四川 成都
淘宝珍库自营服务店,1199.00,MIUI/<span class=H>小米</span> Redmi Note 12 Pro 5G 全网通 <span class=H>手机</span>,731955905365,0人付款,浙江 杭州
创亿科技数码店,2276.00,MIUI/<span class=H>小米</span> Redmi K70 新品<span class=H>小米</span><span class=H>手机</span>官方旗舰 红米k70现货新款,752511087884,8人付款,四川 成都
三际数码官方旗舰店,1999.00,现货速发6期免息送原装礼<span class=H>小米</span> Redmi K70E 红米K70E新款<span class=H>手机</span>红米<span class=H>手机</span>官方旗舰店<span class=H>小米</span><span class=H>手机</span>拍照游戏学生智能机,750720833969,1人付款,山东 济南
汇城通讯,997.00,赠大礼包MIUI/<span class=H>小米</span> Redmi note 11 Pro+红米note11pro<span class=H>手机</span>5G旗舰,676585623873,3人付款,广东 深圳
A晓阳通讯,938.00,MIUI/<span class=H>小米</span> Redmi Note 13 5G<span class=H>手机</span>红米note13智能<span class=H>手机</span>1 亿像素直屏,740672546977,4人付款,天津
礼物宝数码商城,1179.00,红米12R <span class=H>小米</span>5G老人机大字大屏大声音超长待机老年智能<span class=H>手机</span>正品,688163098758,2人付款,上海
上海立信数码,1499.00,MIUI/<span class=H>小米</span> xiaomi 12 5G<span class=H>手机</span>正品<span class=H>小米</span>12X 全面屏骁龙8<span class=H>小米</span>12spro,727124265032,6人付款,广东 深圳
安安数码店,799.00,MIUI/<span class=H>小米</span> CC9 PRO曲面屏1亿像素红外遥控NFC大电池指纹智能<span class=H>手机</span>,765851122759,1人付款,广东 深圳
宏发手机店,570.00,MIUI/<span class=H>小米</span> Redmi K30 Pro全网通5G骁龙865支持NFC智能2<span class=H>手机</span>至尊版,762144498046,4人付款,广东 深圳
鲁信数码手机店,1188.00,MIUI/<span class=H>小米</span> Xiaomi 11 青春活力版官方正品旗舰现货全网通5G<span class=H>手机</span>,709461557692,2人付款,河南 郑州
淘天下时代数码,348.00,MIUI/<span class=H>小米</span> REDMI 9A大屏幕大电池学生老人红米9A便宜智能4G<span class=H>手机</span>,719811259092,4人付款,广东 深圳
众之恒数码,588.00,MIUI/<span class=H>小米</span> Redmi 12C 全网通 <span class=H>手机</span>智能<span class=H>手机</span>,758971007214,0人付款,广东 深圳
俊业通讯,620.00,MIUI/<span class=H>小米</span> Redmi Note 11 5G 红米note11pro+ 正品<span class=H>手机</span>5G新旗舰,748301859082,2人付款,广东 深圳
热图数码专营店,876.00,现货速发】<span class=H>小米</span>红米Note 12 新品全网通学生机游戏5G<span class=H>手机</span>官网<span class=H>小米</span>官方旗舰店note12 pro,688436405545,4人付款,广东 深圳
千里云海科技,983.00,MIUI/<span class=H>小米</span> Redmi Note 13 5G红米Note13一亿像素直屏双卡<span class=H>小米</span><span class=H>手机</span>,743376098773,6人付款,陕西 西安
强盛手机企业店,829.00,MIUI/<span class=H>小米</span> Redmi 13C 5G 4+128GB <span class=H>小米</span><span class=H>手机</span>大音量学生老年备用机,763800413057,62人付款,上海
喵速达电器官方旗舰店,1499.00,【自营】Redmi Note 12 Turbo<span class=H>小米</span><span class=H>手机</span>红米新款<span class=H>小米</span>官方旗舰店官网新品正品note 12,710519023557,10人付款,浙江 杭州
正机通讯,1225.00,MIUI/<span class=H>小米</span> Redmi Note 12T Pro  <span class=H>手机</span>红米note旗舰<span class=H>手机</span>官方正品,724646038471,2人付款,广东 深圳
华夏数码直销商城,769.00,Xiaomi/<span class=H>小米</span> <span class=H>小米</span>11 5G<span class=H>手机</span> 11Ultra至尊版11Pro正品旗舰骁龙888,691564890372,6人付款,四川 成都
華达数码通讯,988.00,MIUI/<span class=H>小米</span> Redmi K40S 高通骁龙870新旗舰5G官方正品游戏<span class=H>手机</span>k50,750536535739,2人付款,广东 珠海
小米家,1230.00,新品 MIUI/<span class=H>小米</span> Redmi K50 Pro 5G<span class=H>手机</span>官方旗舰电竞版红米K60至尊,749197889478,7人付款,福建 福州
优米电子贸易,648.00,MIUI/<span class=H>小米</span> Redmi K30 Pro 5G变焦版骁龙865红米K30S至尊纪念版,731777856567,5人付款,广东 深圳
东胜科技商城,2037.00,MIUI/<span class=H>小米</span> Xiaomi Civi 3新品<span class=H>手机</span><span class=H>小米</span>Civi3新款拍照智能Civi系列,725497959803,7人付款,四川 成都
小米家,1699.00,<span class=H>小米</span>红米Redmi K70E官方新品红米K70新款红米K70PRO 至尊版冠军版,758506989514,4人付款,福建 福州
小米优品商城,938.00,官方MIUI/<span class=H>小米</span> Redmi K40 游戏增强版120HZ天机1200肩键游戏专用,743478159856,1人付款,广东 深圳
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
优品数码之家,490.00,<span class=H>小米</span>REDMI10A全网通4G5000毫安大电池长续航游戏拍照新款<span class=H>手机</span>10a,749081758683,1人付款,广东 深圳
布丁数码手机,809.00,MIUI/<span class=H>小米</span> Redmi 13C 5G,763744597904,45人付款,辽宁 大连
叮当数码手机,1469.00,MIUI/<span class=H>小米</span> Redmi Note 12 Turbo<span class=H>手机</span>官方旗舰新品正品红米note12t,709164374532,19人付款,广东 深圳
轩诺数码科技,800.00,MIUI/<span class=H>小米</span> Redmi note 11 Pro天玑920处理器5G全网通双卡双待<span class=H>手机</span>,667899390240,2人付款,广东 深圳
美忆通讯,938.00,MIUI/<span class=H>小米</span> Redmi K40 游戏增强版5G电竞<span class=H>手机</span>官方旗舰红米k40pro,712401858541,16人付款,广东 深圳
广东移动官方旗舰店,1449.00,<span class=H>小米</span>Xiaomi  Redmi K70E 新品学生机 5G智能游戏<span class=H>手机</span> 红米k70e新款千元机王 天玑处理器 广东移动用户专享,753387582052,12人付款,广东 广州
华信通讯数码,1258.00,MIUI/<span class=H>小米</span> 11   5G 全网通双卡双待游戏高刷拍照智能旗舰<span class=H>手机</span>,767264608732,7人付款,浙江 杭州
美忆通讯,1038.00,现货MIUI/<span class=H>小米</span> Xiaomi 12X骁龙8+<span class=H>小米</span>12SUltra旗舰<span class=H>手机</span>12sPro,712602087460,3人付款,广东 深圳
Xiaomi 小米手机商城,1278.00,MIUI/<span class=H>小米</span> XIAOMI MIX 4 骁龙888Plus一亿像素屏下镜头 曲面屏5G,720831825858,30人付款,广东 深圳
苏宁易购官方旗舰店,1599.00,【现货速发】Redmi Note 12 Turbo<span class=H>手机</span>红米note<span class=H>小米</span><span class=H>手机</span>官方旗舰店官网新品正品note12t 2067,722568017276,22人付款,广东 深圳
鸿鹄林数码城,1720.00,顺丰包邮RedmiNote13Pro+5G学生<span class=H>手机</span><span class=H>小米</span>红米note13pro官方正品,751709761961,34人付款,上海
天喵数码,1008.00,新品 MIUI/<span class=H>小米</span> Redmi K50 5G<span class=H>手机</span>官方旗舰正品红米K50Pro,744109234943,22人付款,广东 深圳
小沛优品,1138.00,MIUI/<span class=H>小米</span> xiaomi 12骁龙8+<span class=H>手机</span>5G<span class=H>小米</span>12Pro旗舰12X正品ultra小屏,701842403505,13人付款,江苏 徐州
天喵手机城,948.00,MIUI/<span class=H>小米</span> Xiaomi Civi 2官方旗舰 5G前置仿生双主摄拍照<span class=H>手机</span>高刷,741896645839,5人付款,广东 深圳
博星通讯,1449.00,新品速发MIUI/<span class=H>小米</span> XIAOMI MIX 4官方旗舰5G<span class=H>手机</span>正品骁龙888plus,744427070798,3人付款,广东 江门
鲁信数码手机店,1078.00,MIUI/<span class=H>小米</span> Xiaomi Civi正品高清智能拍照女士<span class=H>手机</span>旗舰官方高通5G,722686916947,14人付款,河南 郑州
小沛优品,1239.00,MIUI/<span class=H>小米</span> Redmi K50 电竞版正品旗舰K50<span class=H>手机</span>至尊版5G官方游戏K60,711281399187,4人付款,江苏 徐州
官店原装正品自营店,1889.00,正品MIUI/<span class=H>小米</span> Redmi Note 13 Pro移动联通电信 红米5G快充<span class=H>手机</span>,765645212471,10人付款,广东 深圳
瑞通科技企业商城,1050.00,MIUI/<span class=H>小米</span> 10S骁龙870曲面屏哈曼卡顿双扬声器音乐学生备用5G<span class=H>手机</span>,760541379803,15人付款,广东 深圳
上海立信数码,1819.00,顺丰包邮MIUI/<span class=H>小米</span> Redmi K60<span class=H>手机</span><span class=H>小米</span>新款旗舰国行正品红米<span class=H>手机</span>,739150546310,35人付款,广东 深圳
创佰伦数码,1099.00,【6G+128G】MIUI/<span class=H>小米</span> Redmi Note 12 5G,740796281639,30人付款,广东 深圳
惠选数码通讯,1199.00,<span class=H>小米</span>智能<span class=H>手机</span>红米Redmi K70 Pro官网全新曲面屏5G全网通旗舰<span class=H>手机</span>,768569869432,9人付款,广东 深圳
旭山3C综合数码,1453.00,MIUI/<span class=H>小米</span> Redmi K60新款5G红米<span class=H>手机</span><span class=H>小米</span>官方正品骁龙游戏学生机,712337599267,2人付款,广东 深圳
博星通讯,938.00,MIUI/<span class=H>小米</span> 10 Pro官方旗舰5G新<span class=H>小米</span>10S至尊纪念版12Pro曲面屏<span class=H>手机</span>,721736630996,18人付款,广东 茂名
三际数码官方旗舰店,1369.00,现货24期分期送碎屏宝 MIUI/<span class=H>小米</span> Redmi Note 12T Pro新款<span class=H>手机</span>官方旗舰店note12tpro官网正品红米<span class=H>手机</span>note12,720188178980,4人付款,山东 济南
宜黄数码通讯,869.00,<span class=H>小米</span><span class=H>手机</span>红米Redmi K70 K70Pro智能<span class=H>手机</span>全面屏5G全网通官网旗舰机,768784127808,10人付款,广东 深圳
小沛优品,1389.00,MIUI/<span class=H>小米</span> Redmi K50 Pro正品旗舰<span class=H>手机</span>K50电竞版5G官方至尊游戏60,710454908465,3人付款,江苏 徐州
汇城通讯,930.00,MIUI/<span class=H>小米</span> Redmi Note 12T Pro<span class=H>手机</span>5G红米note11tpro快充学生正品,761365813461,9人付款,广东 深圳
优米电子贸易,978.00,MIUI/<span class=H>小米</span> 10S 5G旗舰<span class=H>手机</span> 骁龙870 曲面屏 至尊纪念版<span class=H>小米</span>10Pro,693939567443,18人付款,广东 深圳
精品老年手机卖场,1275.00,特价<span class=H>小米</span>5G老人机红米Note9老年智能<span class=H>手机</span>大屏大字大声音超长待机,713898218440,2人付款,浙江 杭州
小野优品,1249.00,【<span class=H>小米</span>12x】MIUI/<span class=H>小米</span> Xiaomi 12X 高通骁龙870高刷120HZ正品<span class=H>手机</span>,705706131923,10人付款,江苏 常州
前沿数码,2318.00,MIUI/<span class=H>小米</span> Redmi K70 5G全网通官方旗舰正品<span class=H>手机</span> 红米K70学生游戏,754131023563,6人付款,浙江 杭州
礼物宝数码商城,1479.00,<span class=H>小米</span>Note 13 老年机正品超长待机旗舰5G大字大电池老年人智能<span class=H>手机</span>,756621548500,1人付款,上海
鲁信数码手机店,1249.00,MIUI/<span class=H>小米</span> Redmi Note 12T Pro新品旗舰5G<span class=H>手机</span>官方正品note12tpro,721571994864,37人付款,河南 郑州
澳门迅诚数码,1388.00,MIUI/<span class=H>小米</span>Redmi Note 12 Pro<span class=H>手机</span>5G红米海外国际版Note12PRO+全新,711466043228,7人付款,广东 珠海
上海立信数码,1159.00,新品MIUI/<span class=H>小米</span> Redmi Note 12 Pro官方正品旗舰5G<span class=H>手机</span>note12pro+,752053719091,1人付款,广东 深圳
Xiaomi 小米手机商城,688.00,MIUI/<span class=H>小米</span> Xiaomi MIX 3 全面屏6.39英寸滑盖骁龙845陶瓷旗舰机2S,731663683802,1人付款,广东 深圳
福和数码科技,1110.00,MIUI/<span class=H>小米</span> Redmi K60E红米K60e官网旗舰智能新款游戏5G<span class=H>手机</span>k60pro,722625748202,3人付款,广东 深圳
利基通讯,1250.00,现货 <span class=H>小米</span> 红米Redmi Note 12  Pro 12s海外国际版 全新原装 <span class=H>手机</span>,710767374288,11人付款,广东 珠海
俊业通讯,710.00,MIUI/<span class=H>小米</span> 11原装<span class=H>小米</span>11PRO原装米11Ultra <span class=H>小米</span>11青春版正品<span class=H>手机</span>,748211278608,5人付款,广东 深圳
物美商城手机店,1757.00,MIUI/<span class=H>小米</span> Redmi K70E天玑8300-Ultra澎湃OS 1.5K直屏90W快充k70e,752453674927,15人付款,四川 成都
小沛优品,1059.00,MIUI/<span class=H>小米</span> Redmi K40 游戏增强版<span class=H>手机</span>Pro红米K405G官方旗舰电竞5,714704983904,7人付款,江苏 徐州
上海鸿鹄林数码,360.00,MIUI/<span class=H>小米</span> REDMI 9A红米新9a<span class=H>手机</span>9pro新品<span class=H>小米</span><span class=H>手机</span>官网旗舰8a,756545883122,3人付款,广东 深圳
明通数码手机,589.00,MIUI/<span class=H>小米</span> Redmi 12C 官方正品官网旗舰红米<span class=H>手机</span><span class=H>小米</span>12C,696086349019,3人付款,广东 深圳
新方向数码店,1099.00,MIUI/<span class=H>小米</span> Redmi Note 11 5G  8GB+256GB版本,757442415958,400+人付款,广东 深圳
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
bihee旗舰店,1399.00,[现货速发+送碎屏宝]<span class=H>小米</span>红米 Redmi Note 12T Pro<span class=H>手机</span>官方旗舰店官网新品正品红米note12t系列<span class=H>小米</span><span class=H>手机</span>tpro,717763962045,0人付款,上海
彬胜数码,710.00,MIUI/<span class=H>小米</span> 11原装<span class=H>小米</span>11PRO原装米11Ultra <span class=H>小米</span>11青春版正品<span class=H>手机</span>,747991908617,5人付款,广东 深圳
布丁数码手机,2149.00,【轻薄好手感】MIUI/<span class=H>小米</span> Xiaomi Civi 3 拍照官方正品<span class=H>小米</span>Civi,749893133370,300+人付款,辽宁 大连
冀荣商城,1020.00,MIUI/<span class=H>小米</span> REDMI 10A 4G 智能<span class=H>手机</span>大电量千元机大屏幕老年人学生,762599912100,5人付款,北京
